GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_003E,S0101_C01_004E,S0101_C01_005E,S0101_C01_006E,S0101_C01_007E,S0101_C01_008E,S0101_C01_009E,S0101_C01_010E,S0101_C01_011E,S0101_C01_012E,S0101_C01_013E,S0101_C01_014E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E
0500000US35047,"San Miguel County, New Mexico",27738,1362,1305,1509,2069,1860,1699,1431,1493,1508,1660,1774,2002,2354,1960,1465,1074,540,673
0500000US35049,"Santa Fe County, New Mexico",149293,6503,7589,8384,8159,7854,8188,8559,8680,8237,8975,9973,11687,11967,12729,9533,5690,3376,3210
0500000US35051,"Sierra County, New Mexico",11031,497,419,553,498,436,400,328,455,511,471,768,830,944,979,1145,865,488,444
0500000US35053,"Socorro County, New Mexico",16858,801,1227,1198,1310,1307,905,873,979,707,1066,987,1044,1276,1072,906,440,267,493
0500000US35055,"Taos County, New Mexico",32786,1463,1777,1626,1834,1752,1305,1649,1820,1732,1961,2123,2414,3050,3010,2084,1297,1277,612
0500000US35057,"Torrance County, New Mexico",15519,793,877,975,1073,1034,705,876,795,960,951,926,1260,1174,1152,841,602,396,129
0500000US35059,"Union County, New Mexico",4133,226,384,151,75,277,220,398,346,214,271,176,306,273,249,168,120,136,143
0500000US35061,"Valencia County, New Mexico",76027,4325,4978,5518,5145,4730,4809,4421,4851,4039,4568,5051,5134,5376,4672,3239,2311,1586,1274
0500000US36001,"Albany County, New York",306968,15580,14922,16148,23316,32084,20612,19685,19048,15870,18217,20237,20297,20261,16349,12518,7960,6251,7613
0500000US36003,"Allegany County, New York",46688,2408,2579,2747,4652,4264,2386,2345,2343,2244,2584,2891,3247,3402,3030,1987,1462,1052,1065
0500000US36005,"Bronx County, New York",1435068,104886,97497,98083,96789,108267,122325,106125,94422,86963,89555,92614,83464,74417,56893,43374,34113,22230,23051
0500000US36007,"Broome County, New York",193188,10106,10742,9965,15059,19252,11141,10363,10209,9598,10708,12529,14420,12989,10647,8439,6921,4345,5755
0500000US36009,"Cattaraugus County, New York",77121,4399,4673,5079,5245,4876,4162,4265,3980,4270,4710,5400,6024,5611,4667,3652,2845,1507,1756
0500000US36011,"Cayuga County, New York",77425,3890,4252,4357,4689,4801,4833,4607,4813,4266,5026,5665,6320,5694,4696,3539,2079,1838,2060
0500000US36013,"Chautauqua County, New York",128496,7003,6754,7745,9164,8313,7677,7376,6751,6750,7617,8768,10071,9350,8146,5871,4612,2951,3577
0500000US36015,"Chemung County, New York",84895,4938,5049,5111,5132,5061,5311,5181,5114,4868,5125,5990,6561,5840,5013,3676,2539,1841,2545
0500000US36017,"Chenango County, New York",47909,2556,2659,2918,2795,2637,2780,2515,2529,2633,3161,3514,3620,3915,3376,2289,1843,1171,998
0500000US36019,"Clinton County, New York",80583,3918,3911,4227,5912,7404,5265,4965,5196,4177,5034,5703,6005,5648,4331,3311,2349,1660,1567
0500000US36021,"Columbia County, New York",60371,2557,2846,3000,3223,3171,3431,3143,3342,3073,3963,4691,4969,5026,4536,3542,2488,1734,1636
0500000US36023,"Cortland County, New York",47865,2376,2674,2463,4458,5781,3025,2510,2333,2475,2832,3047,3354,2869,2762,1694,1308,902,1002
0500000US36025,"Delaware County, New York",44995,1752,2065,2320,3318,2753,2245,2183,2000,2221,2739,3154,3563,3894,3441,2814,2095,1225,1213
0500000US36027,"Dutchess County, New York",293754,13537,14166,17163,21556,21719,17811,16506,16862,16873,20339,23102,23331,20613,15781,12553,8816,6494,6532
0500000US36029,"Erie County, New York",919355,50350,50598,52514,58499,61413,68498,61607,53321,48719,56935,63213,68568,63376,50005,39856,27067,20178,24638
0500000US36031,"Essex County, New York",37459,1478,1700,1708,1974,1932,2349,2173,2285,1865,2343,2868,3254,3005,2839,2032,1431,1152,1071
0500000US36033,"Franklin County, New York",50477,2485,3049,2751,3098,4029,3644,3218,3071,2907,3164,3658,3711,3327,2847,2177,1559,1019,763
0500000US36035,"Fulton County, New York",53646,2710,2961,3261,3048,3065,3181,3237,2971,3222,3622,4148,3967,4042,3228,2670,1666,1178,1469
0500000US36037,"Genesee County, New York",57808,2967,3370,3310,3335,3492,3816,3537,3094,3212,3731,4450,4910,3991,3187,2597,1965,1314,1530
0500000US36039,"Greene County, New York",47424,2019,1932,2463,2649,3002,2955,2812,2439,2648,3146,3641,3682,3774,3739,2339,1521,1348,1315
0500000US36041,"Hamilton County, New York",4515,145,167,179,277,180,109,189,258,125,257,344,582,337,341,500,173,200,152
0500000US36043,"Herkimer County, New York",62057,3165,3543,3821,4002,3794,3443,3367,3152,3481,3919,4443,4741,4703,4218,2877,1920,1781,1687
0500000US36045,"Jefferson County, New York",112842,8918,7765,6720,6651,11248,10684,8488,7021,5890,5980,6373,6258,5923,5038,3698,2319,2076,1792
0500000US36047,"Kings County, New York",2589974,190959,159422,155921,138939,164486,244727,229711,191935,166990,155337,151527,147187,140539,116606,82528,62343,44276,46541
0500000US36049,"Lewis County, New York",26572,1688,1555,1823,1642,1504,1537,1507,1431,1489,1634,1873,2190,1944,1455,1219,816,558,707
0500000US36051,"Livingston County, New York",63591,2739,2999,3460,5323,6392,3442,3520,3046,3636,3984,4648,4832,4641,3470,2913,1841,1356,1349
0500000US36053,"Madison County, New York",71205,3361,4124,3629,6377,5747,3692,3714,3586,3807,4498,5256,5581,5283,4617,2733,2298,1304,1598
0500000US36055,"Monroe County, New York",743341,41286,42091,44743,50700,51845,54698,49913,44437,39289,46067,50964,52286,49678,40005,31088,20737,15312,18202
0500000US36057,"Montgomery County, New York",49302,3107,3181,2981,3061,2773,3055,3171,2799,2800,3067,3276,3666,3345,2827,2191,1347,1211,1444
0500000US36059,"Nassau County, New York",1356509,74228,80895,84204,87779,86390,80174,76554,78986,83408,92207,101596,100460,92645,74279,55460,37321,29442,40481
0500000US36061,"New York County, New York",1631993,78773,61747,60655,68479,112974,190890,173885,128357,105460,102565,99162,94093,90597,80356,64242,46464,34146,39148
0500000US36063,"Niagara County, New York",210820,11099,10681,12929,12920,12465,13753,12552,12111,11304,13308,15399,16259,16823,12971,9478,6712,4706,5350
0500000US36065,"Oneida County, New York",229959,13016,13862,13578,15010,15549,14560,14028,12586,12761,14578,16006,16583,15567,12903,10224,6901,5513,6734
0500000US36067,"Onondaga County, New York",462872,26367,27175,27707,33887,31858,31558,30091,27299,24425,28543,32441,33406,31282,24885,18270,12787,8775,12116
0500000US36069,"Ontario County, New York",109511,5436,6043,6644,7332,6884,5969,6032,6109,5798,7275,8099,8530,8153,7242,5288,3351,2661,2665
0500000US36071,"Orange County, New York",380085,25153,26716,27985,28838,28618,22283,21691,22471,22661,25986,27580,25440,22712,17600,13064,8692,5847,6748
0500000US36073,"Orleans County, New York",40904,2063,2187,2171,2572,2412,2899,2455,2567,2154,2690,3267,3426,2943,2322,1817,1365,714,880
0500000US36075,"Oswego County, New York",118339,6464,6675,7420,9141,8546,7446,6767,6342,6533,7829,9026,9207,8275,6557,4708,3014,2244,2145
0500000US36077,"Otsego County, New York",59972,2539,2496,2844,5546,6608,2982,2862,2704,2909,3369,3879,4587,4314,3922,3161,2274,1436,1540
0500000US36079,"Putnam County, New York",98787,4393,4731,6588,6348,6163,5297,5385,5412,6187,7655,8528,8082,7514,5878,4066,3152,1779,1629
0500000US36081,"Queens County, New York",2287388,143079,121021,125731,116565,135596,188960,180978,164449,151129,154742,157912,157023,139689,112482,83726,61640,44278,48388
0500000US36083,"Rensselaer County, New York",159185,8286,8538,8726,11102,10798,11545,10783,10199,8511,10296,11152,11495,11447,9146,6462,4106,3035,3558
0500000US36085,"Richmond County, New York",474893,27274,28890,29500,29319,29249,33356,30535,28980,30648,32485,34163,33716,31336,25532,18850,13583,8575,8902
0500000US36087,"Rockland County, New York",324422,25653,24713,25403,23525,21537,19379,18034,18149,17668,19354,21287,20851,18458,15518,12015,9240,6540,7098
0500000US36089,"St. Lawrence County, New York",108913,5671,6018,6635,9841,9091,6530,6185,5325,6383,6419,7378,7678,7361,6064,4540,3160,2181,2453
0500000US36091,"Saratoga County, New York",228502,11704,13172,12870,14538,13208,13143,13898,14775,13643,16687,17787,17611,15275,13644,10685,6957,4542,4363
0500000US36093,"Schenectady County, New York",154859,9055,9532,9026,9901,10670,9703,10096,10070,8881,9708,10866,10758,10538,8434,5811,4165,3271,4374
0500000US36095,"Schoharie County, New York",31222,1316,1631,1518,2444,2004,1677,1593,1700,1540,1941,2305,2692,2308,2259,1605,1244,763,682
0500000US36097,"Schuyler County, New York",17920,899,885,993,1012,902,1128,932,838,1054,1197,1391,1468,1494,1281,958,640,398,450
0500000US36099,"Seneca County, New York",34390,1841,1747,2042,1872,2178,2443,2355,1810,2001,2132,2365,2857,2334,2052,1714,1188,706,753
0500000US36101,"Steuben County, New York",96422,5334,5806,5931,5879,5386,5548,5640,5560,5515,6160,6837,7512,7063,6230,4223,3520,2145,2133
0500000US36103,"Suffolk County, New York",1483832,79799,82728,94954,98554,96955,90841,82842,86236,89734,106428,118844,111446,99600,76295,61794,43894,29780,33108
0500000US36105,"Sullivan County, New York",75116,4257,4125,4725,4611,4312,4354,4595,4101,4288,4847,5810,5721,5442,4386,4148,2704,1529,1161
0500000US36107,"Tioga County, New York",48686,2474,2582,3249,2991,2694,2519,2593,2844,2611,3048,3612,4548,3317,3012,2319,1920,1210,1143
0500000US36109,"Tompkins County, New York",102642,4121,4051,4299,13197,17200,6946,6036,5397,5021,4955,5514,5728,5882,5104,3539,2342,1367,1943
0500000US36111,"Ulster County, New York",178665,7856,8775,9327,10917,11600,11553,10601,10759,9871,11996,13553,14727,12876,11539,8817,5737,3979,4182
0500000US36113,"Warren County, New York",64276,2781,3139,3608,3469,3446,3989,3633,3259,3538,4244,4917,5044,5322,4585,3584,2114,1745,1859
0500000US36115,"Washington County, New York",61616,2896,3473,3240,3408,3607,3695,3587,3958,3558,4243,4882,5147,4302,3708,3070,1898,1547,1397
0500000US36117,"Wayne County, New York",90519,4964,5236,5812,5500,5093,4981,4982,4851,5149,6272,7006,7173,6869,5383,4565,2930,1829,1924
0500000US36119,"Westchester County, New York",968890,54551,57237,63612,65251,59949,54310,56473,60625,62673,69143,72144,69462,61249,47802,38860,28898,20346,26305
0500000US36121,"Wyoming County, New York",40305,2080,2182,2261,2317,2432,2869,2573,2481,2196,2789,3126,3147,2856,2474,1806,1121,853,742
0500000US36123,"Yates County, New York",25011,1496,1477,1596,1844,1925,1402,1255,1282,1054,1347,1528,2008,1767,1531,1409,824,706,560
0500000US37001,"Alamance County, North Carolina",163324,9508,9629,10889,12800,10626,10381,9720,9907,9168,10942,11397,11093,10099,8720,6684,4340,3928,3493
0500000US37003,"Alexander County, North Carolina",37213,1869,1863,2442,2153,2059,2182,2187,2105,2426,2585,2763,2827,2504,2327,1841,1319,901,860
0500000US37005,"Alleghany County, North Carolina",11008,456,495,615,595,426,516,570,498,644,672,792,780,1032,794,845,702,290,286
0500000US37007,"Anson County, North Carolina",24902,1172,1357,1411,1463,1486,1827,1733,1705,1460,1618,1754,1697,1758,1731,962,812,445,511
0500000US37009,"Ashe County, North Carolina",26863,1142,1210,1562,1337,1256,1383,1360,1648,1429,1715,1905,1978,2304,2226,1695,1263,797,653
0500000US37011,"Avery County, North Carolina",17506,590,677,802,1018,1095,1132,1026,1132,1226,1253,1241,1102,1409,1186,1052,669,514,382
0500000US37013,"Beaufort County, North Carolina",47168,2338,2415,3040,2777,2428,2317,2346,2403,2741,2994,3074,3632,3650,3583,3055,1841,1310,1224
0500000US37015,"Bertie County, North Carolina",19380,825,1004,958,1026,1171,1322,1132,999,1134,1111,1332,1456,1666,1191,1171,665,672,545
0500000US37017,"Bladen County, North Carolina",33407,1760,1812,2161,2201,1502,1903,1760,1737,2112,2035,2229,2348,2819,2243,2031,1228,856,670
0500000US37019,"Brunswick County, North Carolina",131815,5285,5869,5874,5624,5182,6108,6038,5697,7117,7173,7929,10366,13330,15381,12019,7242,3053,2528
0500000US37021,"Buncombe County, North Carolina",256886,12803,12886,14014,14039,14444,17778,17663,17490,16585,16995,16358,17323,18583,16877,12614,8200,5491,6743
0500000US37023,"Burke County, North Carolina",89968,4262,4439,4981,5843,5223,5845,4733,5443,5064,6314,6620,6834,6664,5849,4332,3485,1940,2097
0500000US37025,"Cabarrus County, North Carolina",206615,13200,13513,17106,14360,11548,12439,13225,14034,15894,15962,14384,13128,10933,8894,7498,4787,2817,2893
0500000US37027,"Caldwell County, North Carolina",81884,4115,4557,4746,5023,4433,4820,4280,4555,4791,6288,6333,6430,5681,5243,4205,2969,1815,1600
0500000US37029,"Camden County, North Carolina",10551,485,632,876,642,473,545,588,920,498,793,898,689,665,678,427,373,160,209
0500000US37031,"Carteret County, North Carolina",69070,2917,3406,3659,3613,3262,3373,3402,3413,4271,4555,4895,5504,6057,5742,4499,3152,1729,1621
0500000US37033,"Caswell County, North Carolina",22684,1048,1091,1353,1244,1233,1265,1157,1254,1419,1564,1684,1977,1700,1537,1302,696,620,540
0500000US37035,"Catawba County, North Carolina",157613,8889,9257,10656,10352,9404,9608,8681,9484,9625,11096,11316,11652,10058,9148,7485,4678,3470,2754
0500000US37037,"Chatham County, North Carolina",71338,3461,4036,4450,3819,3365,2852,3278,3852,4513,5014,4993,5305,5271,5808,4189,2803,1872,2457
0500000US37039,"Cherokee County, North Carolina",27969,1079,1183,1586,1390,1212,1287,1178,1391,1420,1599,1913,2112,2522,2714,2218,1555,859,751
0500000US37041,"Chowan County, North Carolina",14097,639,528,1038,851,447,965,881,957,585,526,1047,1105,1113,1050,933,509,381,542
0500000US37043,"Clay County, North Carolina",10946,408,634,736,323,469,567,413,408,613,555,681,760,1081,1148,832,751,376,191
0500000US37045,"Cleveland County, North Carolina",97282,5431,5904,6186,6555,6360,6031,4868,5469,5499,6496,7153,7242,6396,5627,4950,2953,2325,1837
0500000US37047,"Columbus County, North Carolina",56068,2881,3342,3417,3627,3397,3620,3229,2956,3560,3567,3886,3742,3908,3493,2986,1976,1490,991
0500000US37049,"Craven County, North Carolina",102491,6527,6264,6088,6162,9997,7670,5882,6165,5238,5121,5493,6108,6599,6451,4683,3719,2182,2142
0500000US37051,"Cumberland County, North Carolina",332861,25245,22960,21406,22966,34376,32200,24827,20158,18918,17834,18484,18778,16187,13343,9579,6873,4842,3885
0500000US37053,"Currituck County, North Carolina",26363,1426,1826,1519,1597,1200,1437,1602,1660,1757,1904,2070,2116,2072,1477,1223,618,453,406
0500000US37055,"Dare County, North Carolina",36222,1568,2019,2170,1840,1677,1748,1800,2238,2327,2486,2520,2936,3394,2567,2351,1368,702,511
0500000US37057,"Davidson County, North Carolina",165381,9046,10190,10636,10161,9149,9825,9099,9934,9758,12241,12363,12638,10858,9871,7385,5937,3530,2760
0500000US37059,"Davie County, North Carolina",42257,2062,2566,2602,2645,2149,1965,2246,2469,2329,3072,3350,3126,3121,2578,2328,2124,824,701
0500000US37061,"Duplin County, North Carolina",58967,3693,4229,3858,3831,3448,3444,3192,3273,3694,3701,3870,4159,3995,3469,2723,1934,1173,1281
0500000US37063,"Durham County, North Carolina",311848,20472,18702,16746,20044,21591,28789,27490,24101,20127,19713,18701,18465,17641,14743,9614,5878,4391,4640
0500000US37065,"Edgecombe County, North Carolina",52648,3058,2976,3879,3194,3207,3357,2848,2908,2785,3154,3430,3815,4052,3580,2347,1838,1166,1054
0500000US37067,"Forsyth County, North Carolina",375195,22660,24981,24349,26933,24608,25324,23684,22675,22629,24737,25412,26502,22232,19233,15002,10580,7046,6608
0500000US37069,"Franklin County, North Carolina",66362,3725,3665,4674,4269,3939,3891,3699,4298,3973,4723,4901,4958,4739,3923,2812,2102,1104,967
0500000US37071,"Gaston County, North Carolina",219271,13080,13799,14141,13793,12902,14726,13690,13179,14567,16109,15742,14456,14370,11977,8937,5869,4050,3884
0500000US37073,"Gates County, North Carolina",11548,461,713,782,616,617,634,539,535,622,918,916,1033,879,864,589,407,194,229
0500000US37075,"Graham County, North Carolina",8509,379,483,570,619,379,384,435,447,459,496,696,543,648,597,514,302,238,320
0500000US37077,"Granville County, North Carolina",59328,2940,3287,3740,3829,3642,3393,3383,2748,4688,4466,4702,4988,3664,3570,2420,1819,1194,855
0500000US37079,"Greene County, North Carolina",21033,1051,1247,1250,1185,1317,1523,1275,1498,1604,1323,1373,1608,1463,1115,872,666,325,338
0500000US37081,"Guilford County, North Carolina",527868,31282,31530,34658,40020,38337,38754,33813,33162,31867,35607,35118,34152,31358,26296,19588,13546,9051,9729
0500000US37083,"Halifax County, North Carolina",51190,2767,2893,3422,3073,2888,3219,2675,2589,2915,3073,3699,3897,3779,3654,2308,1821,1314,1204
0500000US37085,"Harnett County, North Carolina",132283,9852,9823,9874,9031,8144,10144,10655,9270,8738,8325,8047,7571,6720,5618,4192,2901,1942,1436
0500000US37087,"Haywood County, North Carolina",61053,3014,2625,3415,3243,2954,3434,3385,3106,3601,3914,4171,4450,4876,4739,3864,2844,1812,1606
0500000US37089,"Henderson County, North Carolina",114913,5606,6545,5976,6066,5221,5688,5877,6331,6727,7240,7637,8177,8590,8744,7745,5588,3417,3738
0500000US37091,"Hertford County, North Carolina",24012,1109,1018,1571,2018,1641,1510,1286,1376,1178,1388,1596,1883,1785,1639,986,840,635,553
0500000US37093,"Hoke County, North Carolina",53957,4670,4026,4066,3403,3121,4958,4722,4316,3456,3136,3109,3196,2585,2041,1348,686,528,590
0500000US37095,"Hyde County, North Carolina",5213,253,306,284,410,148,306,272,546,307,321,350,284,414,285,364,120,205,38
0500000US37097,"Iredell County, North Carolina",175538,9693,10601,12643,11832,10084,10602,10056,10942,11485,13348,13457,13154,10341,9539,7044,4909,3183,2625
0500000US37099,"Jackson County, North Carolina",42938,2030,1863,1999,4313,5317,2446,2213,2309,1978,2371,2386,2490,2953,2729,2379,1467,1053,642
0500000US37101,"Johnston County, North Carolina",196870,12465,13568,15655,13404,10949,11670,12310,12988,14674,15343,14346,12583,11317,8792,7487,4210,2657,2452
0500000US37103,"Jones County, North Carolina",9594,419,451,594,560,330,636,516,501,465,558,752,827,794,652,654,399,288,198
0500000US37105,"Lee County, North Carolina",60481,3900,3915,4427,4023,3484,3930,3713,3681,3815,3932,4063,4056,3797,3175,2542,1755,1200,1073
0500000US37107,"Lenoir County, North Carolina",56756,3245,3841,3500,3373,3183,3390,3170,2922,3130,3459,3972,4298,4189,3644,2686,1749,1603,1402
0500000US37109,"Lincoln County, North Carolina",82919,4285,4953,5249,5068,4327,4536,4324,5140,5479,6386,6583,6952,5536,5281,3499,2682,1229,1410
0500000US37111,"McDowell County, North Carolina",45227,2045,3101,2592,2339,2293,2880,2402,2632,2918,3089,3180,3598,3167,2853,2445,1839,1029,825
0500000US37113,"Macon County, North Carolina",34813,1684,1468,2062,1812,1552,1759,1833,1691,1563,1932,2250,2632,2706,2909,2744,2040,1035,1141
0500000US37115,"Madison County, North Carolina",21499,1002,1074,1006,1664,1428,1173,1079,1260,1223,1348,1392,1520,1647,1347,1428,889,603,416
0500000US37117,"Martin County, North Carolina",22849,1252,1087,1536,1308,1171,1380,1048,1096,1221,1449,1534,1991,1679,1643,1383,1068,437,566
0500000US37119,"Mecklenburg County, North Carolina",1074475,72224,71671,70714,68439,70505,93406,88634,82077,76684,75859,69601,63311,54058,41838,30374,18969,13370,12741
0500000US37121,"Mitchell County, North Carolina",15004,706,668,884,870,774,831,841,718,825,925,1023,1166,1115,1119,948,666,442,483
0500000US37123,"Montgomery County, North Carolina",27252,1672,1420,1845,1733,1614,1673,1325,1245,1615,2027,1745,2018,1944,1891,1391,846,712,536
0500000US37125,"Moore County, North Carolina",97294,5650,6100,5522,5438,4461,5077,5851,5564,5650,5656,6101,6284,6762,6325,6002,4706,3095,3050
0500000US37127,"Nash County, North Carolina",94030,5241,5840,5911,6121,6116,5683,5051,4713,6049,6237,6830,6798,6713,5878,4287,3038,1770,1754
0500000US37129,"New Hanover County, North Carolina",227938,11266,11691,12429,15033,21596,15725,14499,14268,14439,14280,14059,15043,14350,13601,10109,6782,4404,4364
0500000US37131,"Northampton County, North Carolina",19946,863,988,1068,1078,956,1184,891,908,1023,1132,1408,1589,1858,1661,1162,948,699,530
0500000US37133,"Onslow County, North Carolina",195069,17372,12873,11433,14301,34412,20603,15430,10650,9342,7897,7902,8121,7278,5619,4677,3478,2073,1608
0500000US37135,"Orange County, North Carolina",144836,6604,8055,8614,13943,17594,9974,7983,8001,8673,9313,9168,8612,8899,7214,5197,3013,2040,1939
0500000US37137,"Pamlico County, North Carolina",12701,413,488,605,572,678,591,648,685,652,667,764,944,1294,1127,1088,643,421,421
0500000US37139,"Pasquotank County, North Carolina",39514,2614,2498,2365,2534,2579,2725,2776,2150,2406,2378,2545,2911,2515,2226,1696,946,789,861
0500000US37141,"Pender County, North Carolina",60399,3398,3647,4022,3691,3069,3061,3585,3810,3864,4314,4310,4548,4368,3726,2919,1758,1253,1056
0500000US37143,"Perquimans County, North Carolina",13430,599,696,825,756,462,630,676,788,480,842,859,926,1254,1057,1106,743,395,336
0500000US37145,"Person County, North Carolina",39345,2201,2200,2406,2645,1813,2245,1991,2170,2636,2682,2742,2895,3262,2616,1864,1432,780,765
0500000US37147,"Pitt County, North Carolina",178433,10377,10662,10981,14908,23058,13680,10869,10704,10303,10225,9833,9973,10001,8110,5587,4321,2839,2002
0500000US37149,"Polk County, North Carolina",20557,681,973,1021,1079,914,875,870,684,1175,1196,1398,1619,1869,1860,1431,1354,728,830
0500000US37151,"Randolph County, North Carolina",143118,8054,8851,9565,9485,8055,8818,7844,8284,8682,10246,10580,10989,8823,7858,6927,4468,3056,2533
0500000US37153,"Richmond County, North Carolina",44997,2709,2669,3062,2725,3249,2916,2352,2495,2884,2895,3073,3057,3064,2532,2098,1614,934,669
0500000US37155,"Robeson County, North Carolina",132596,8947,9497,9314,10039,9250,9029,7760,7941,7945,8477,8138,8379,8368,6937,5224,3278,2140,1933
0500000US37157,"Rockingham County, North Carolina",91077,4734,5290,5203,5315,5064,5149,4638,5361,5172,6288,6606,6969,7175,5887,4605,3078,2445,2098
0500000US37159,"Rowan County, North Carolina",140296,7936,8571,9259,9326,8515,9034,8205,9085,7419,9513,9914,10655,8742,7808,6297,4714,2611,2692
0500000US37161,"Rutherford County, North Carolina",66599,3407,4005,3588,4442,3288,3754,3499,3324,3976,4720,4643,4838,5032,4761,3590,2535,1606,1591
0500000US37163,"Sampson County, North Carolina",63385,4088,4202,4522,4152,3891,3655,3378,3541,4220,4184,4186,4296,4025,3873,2580,1929,1687,976
0500000US37165,"Scotland County, North Carolina",35076,2235,2369,2247,2167,2444,2254,2000,2155,2095,2121,2184,2284,2412,2305,1319,1038,718,729
0500000US37167,"Stanly County, North Carolina",61588,3319,3919,3758,3920,3537,4002,3545,3229,3823,4233,4400,4581,3787,3761,3163,2079,1250,1282
0500000US37169,"Stokes County, North Carolina",45781,1968,2423,2643,2757,2365,2511,2340,2295,2849,3513,3464,3911,3443,2923,2498,1743,1149,986
0500000US37171,"Surry County, North Carolina",71971,3681,4356,4351,4677,3971,4157,3588,3566,4662,5100,5298,5048,5040,5023,3269,2765,1537,1882
0500000US37173,"Swain County, North Carolina",14260,914,963,898,880,812,859,807,711,868,952,908,901,1083,932,669,383,382,338
0500000US37175,"Transylvania County, North Carolina",33775,1335,1635,1475,1866,1827,1586,1629,1427,1785,1846,2071,2482,2699,2847,2686,1948,1230,1401
0500000US37177,"Tyrrell County, North Carolina",4095,129,191,196,85,397,207,312,217,227,329,269,337,380,219,188,246,103,63
0500000US37179,"Union County, North Carolina",231053,13312,16725,20475,19475,13690,10682,11678,14670,17102,19906,17793,15926,11117,9645,8214,5046,2948,2649
0500000US37181,"Vance County, North Carolina",44479,2762,2564,3398,2900,2793,2940,2272,2262,2533,3028,2972,3040,3065,2512,2222,1409,981,826
0500000US37183,"Wake County, North Carolina",1069079,66698,72166,75376,74082,67697,78690,79157,81291,79486,80063,73390,66603,54001,42946,32109,19939,12780,12605
0500000US37185,"Warren County, North Carolina",19898,899,1000,1059,1138,1252,890,1081,983,1023,1087,1333,1616,1649,1741,1126,855,565,601
0500000US37187,"Washington County, North Carolina",11922,551,737,726,828,905,412,412,732,533,680,639,943,1010,818,827,500,418,251
0500000US37189,"Watauga County, North Carolina",54925,1843,2100,1910,7268,10052,3329,2588,2394,2640,2812,2905,3294,3283,2916,2243,1563,1031,754
0500000US37191,"Wayne County, North Carolina",123603,8244,7598,8682,7928,9016,8940,7626,6470,7744,7430,7939,7619,8599,6248,5305,3755,2486,1974
0500000US37193,"Wilkes County, North Carolina",68469,3426,3890,4141,4042,3670,3803,3576,3821,3965,4550,5066,4909,5242,4448,3814,2981,1731,1394
0500000US37195,"Wilson County, North Carolina",81435,4814,5059,5641,5519,4898,5115,4664,4141,5232,5212,5422,5503,5986,4992,3410,2461,1717,1649
0500000US37197,"Yadkin County, North Carolina",37602,1950,2069,2433,2266,2128,2064,1905,1755,2531,2717,2984,2661,2796,2344,1833,1557,803,806
0500000US37199,"Yancey County, North Carolina",17760,760,894,1015,936,950,949,814,921,1005,1129,1274,1219,1404,1429,1149,861,615,436
0500000US38001,"Adams County, North Dakota",2311,120,150,148,139,112,98,122,124,119,119,162,127,208,148,147,92,54,122
0500000US38003,"Barnes County, North Dakota",10706,504,541,624,699,693,657,521,536,554,588,745,859,843,743,502,456,280,361
0500000US38005,"Benson County, North Dakota",6873,736,620,697,493,415,435,387,375,264,330,367,437,403,353,201,177,90,93
0500000US38007,"Billings County, North Dakota",922,91,50,35,25,15,46,71,83,56,34,46,92,81,68,28,34,18,49
0500000US38009,"Bottineau County, North Dakota",6502,362,352,452,416,381,310,309,320,351,340,387,525,507,454,396,254,180,206
0500000US38011,"Bowman County, North Dakota",3148,207,289,153,167,202,163,170,186,173,137,161,238,255,143,177,146,89,92
0500000US38013,"Burke County, North Dakota",2182,215,150,177,91,51,172,176,132,82,101,144,158,164,115,90,67,42,55
0500000US38015,"Burleigh County, North Dakota",94793,6471,6304,5934,5869,6262,6808,7084,6364,5589,5239,5730,6383,5949,4876,3314,2254,1798,2565
0500000US38017,"Cass County, North Dakota",176975,12518,11189,10242,11482,19697,16769,14108,12514,10399,9394,9289,9211,9612,6623,5053,2822,2834,3219
0500000US38019,"Cavalier County, North Dakota",3803,252,178,258,161,236,157,167,144,178,185,236,328,293,263,247,173,179,168
0500000US38021,"Dickey County, North Dakota",4938,283,331,329,350,320,242,275,248,272,269,330,341,340,238,240,163,130,237
0500000US38023,"Divide County, North Dakota",2335,84,171,56,187,110,69,75,80,179,103,207,149,245,208,133,84,57,138
0500000US38025,"Dunn County, North Dakota",4395,295,262,319,257,211,340,256,284,166,210,316,462,285,288,111,116,112,105
0500000US38027,"Eddy County, North Dakota",2301,161,108,102,130,142,118,121,128,120,125,163,145,165,143,125,130,60,115
0500000US38029,"Emmons County, North Dakota",3310,181,191,178,119,198,155,150,122,144,201,165,287,244,263,223,160,169,160
0500000US38031,"Foster County, North Dakota",3260,184,150,253,220,133,165,159,182,198,139,218,297,228,160,180,142,67,185
0500000US38033,"Golden Valley County, North Dakota",1845,108,103,110,117,119,77,99,101,89,93,139,173,135,122,102,68,28,62
0500000US38035,"Grand Forks County, North Dakota",70224,4790,4049,3774,5500,10712,6632,4831,3599,3351,3225,3474,3831,3826,2908,2021,1477,928,1296
0500000US38037,"Grant County, North Dakota",2353,136,137,124,134,77,100,140,115,93,119,109,221,164,171,163,133,96,121
0500000US38039,"Griggs County, North Dakota",2409,166,106,141,123,119,84,125,101,113,118,128,159,211,215,159,119,92,130
0500000US38041,"Hettinger County, North Dakota",2547,139,189,132,93,84,197,161,187,69,102,174,169,232,163,145,73,118,120
