GEO_ID,NAME,YEAR,S0101_C01_001E,S0101_C01_002E,S0101_C01_003E,S0101_C01_004E,S0101_C01_005E,S0101_C01_006E,S0101_C01_007E,S0101_C01_008E,S0101_C01_009E,S0101_C01_010E,S0101_C01_011E,S0101_C01_012E,S0101_C01_013E,S0101_C01_014E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E
0500000US47047,"Fayette County, Tennessee",2020,40612,1962,1965,2389,2209,2008,2249,2324,2603,1975,2551,2929,3450,3346,2993,2412,1361,1200,686
0500000US47049,"Fentress County, Tennessee",2020,18405,1082,1142,929,1070,970,1017,918,1232,754,1328,1288,1400,1332,1544,932,577,433,457
0500000US47051,"Franklin County, Tennessee",2020,41999,2062,2496,2206,3176,3202,2398,2191,2505,2081,2612,2593,3190,2872,2770,2209,1573,894,969
0500000US47053,"Gibson County, Tennessee",2020,49193,3054,3468,3246,3238,2795,2968,2854,2994,3013,3017,3193,3650,2965,2590,2379,1493,1066,1210
0500000US47055,"Giles County, Tennessee",2020,29403,1748,1346,1910,1932,1758,1682,1527,1602,1529,2001,1979,2254,2249,1980,1479,1145,647,635
0500000US47057,"Grainger County, Tennessee",2020,23268,1108,1275,1338,1387,1260,1235,1217,1117,1373,1712,1872,1594,1959,1684,1268,1014,516,339
0500000US47059,"Greene County, Tennessee",2020,69077,3277,3042,4449,4312,3966,3898,3644,3589,4341,4579,4851,4761,5244,4504,4273,2703,1896,1748
0500000US47061,"Grundy County, Tennessee",2020,13371,768,811,818,800,741,805,700,739,811,876,884,985,849,919,744,640,323,158
0500000US47063,"Hamblen County, Tennessee",2020,64479,3889,4047,4376,4044,3755,3974,3530,4158,3696,4399,4424,4089,4427,3690,3014,1864,1964,1139
0500000US47065,"Hamilton County, Tennessee",2020,364718,21070,20719,21616,21642,22464,27730,25310,23096,22054,23123,23149,23868,24821,19841,17215,11842,7066,8092
0500000US47067,"Hancock County, Tennessee",2020,6568,347,426,366,337,361,382,357,397,346,387,454,476,545,417,419,218,115,218
0500000US47069,"Hardeman County, Tennessee",2020,25247,1251,1214,1411,1357,1804,1839,1834,1685,1722,1578,1666,1466,1857,1419,1288,833,523,500
0500000US47071,"Hardin County, Tennessee",2020,25665,1327,1210,1629,1488,1442,1528,1213,1331,1459,1742,1704,2222,1560,1771,1554,1220,810,455
0500000US47073,"Hawkins County, Tennessee",2020,56735,2724,2809,3467,3472,3048,3458,2883,2679,3699,4018,4317,4330,3972,3933,3194,2221,1363,1148
0500000US47075,"Haywood County, Tennessee",2020,17391,1017,1082,1108,1135,928,982,1016,924,1117,999,1217,1115,1528,1288,653,563,335,384
0500000US47077,"Henderson County, Tennessee",2020,27956,1476,2019,1758,1693,1502,1718,1532,2044,1471,1797,1942,2015,1895,1606,1368,1046,669,405
0500000US47079,"Henry County, Tennessee",2020,32251,1683,1910,1886,1830,1615,1741,1585,1788,1761,1932,2215,2507,2361,2376,1897,1308,1100,756
0500000US47081,"Hickman County, Tennessee",2020,25017,1361,1220,1645,1577,1530,1717,1511,1642,1561,1688,1790,1913,1608,1487,1094,659,595,419
0500000US47083,"Houston County, Tennessee",2020,8201,408,642,424,593,327,506,438,350,556,552,531,606,576,507,477,356,207,145
0500000US47085,"Humphreys County, Tennessee",2020,18528,962,1059,1322,1149,1006,1122,956,1299,916,1159,1298,1497,1190,1174,896,907,388,228
0500000US47087,"Jackson County, Tennessee",2020,11767,516,698,516,633,610,674,571,815,501,771,877,1015,919,980,658,537,269,207
0500000US47089,"Jefferson County, Tennessee",2020,54162,2549,3083,2936,3575,3328,3189,2816,3045,3060,3615,3954,4241,4000,3714,2665,1936,1341,1115
0500000US47091,"Johnson County, Tennessee",2020,17755,753,758,977,839,912,983,1168,962,1207,1313,1266,1404,1169,1360,1013,816,491,364
0500000US47093,"Knox County, Tennessee",2020,466184,26595,26133,28629,30613,41465,33223,30714,30461,27803,29317,29385,30065,28104,23932,19670,12579,8114,9382
0500000US47095,"Lake County, Tennessee",2020,7273,349,270,178,332,514,835,431,698,470,687,456,491,443,354,273,237,136,119
0500000US47097,"Lauderdale County, Tennessee",2020,25689,1476,1692,1595,1624,1660,1902,1621,1683,1772,1582,1730,1900,1426,1269,1171,726,536,324
0500000US47099,"Lawrence County, Tennessee",2020,43780,2893,3037,3121,2875,2338,2892,2514,2622,2257,2867,2979,3043,2634,2355,2047,1371,1041,894
0500000US47101,"Lewis County, Tennessee",2020,12131,656,666,810,785,649,697,678,795,631,743,734,721,1011,834,712,396,407,206
0500000US47103,"Lincoln County, Tennessee",2020,34158,1937,1663,2678,2095,1804,1999,1716,2048,2023,2090,2389,2595,2602,2170,1544,1228,913,664
0500000US47105,"Loudon County, Tennessee",2020,53169,2705,2828,3021,2804,2693,2514,2537,2699,2659,3437,3284,3880,4120,4598,3686,2533,1772,1399
0500000US47107,"McMinn County, Tennessee",2020,53392,2917,3151,3091,3382,2988,3301,3029,2856,3436,3666,3458,3745,3788,3496,2639,2102,1265,1082
0500000US47109,"McNairy County, Tennessee",2020,25814,1410,1684,1430,1590,1396,1675,1227,1536,1409,1710,1787,1814,1730,1593,1564,1131,605,523
0500000US47111,"Macon County, Tennessee",2020,24208,1678,1689,1757,1445,1498,1607,1527,1434,1342,1586,1639,1780,1437,1267,1047,821,337,317
0500000US47113,"Madison County, Tennessee",2020,97838,6055,5525,6593,7125,7011,6445,5671,6085,5167,5886,6284,6754,6723,5902,3902,2931,2093,1686
0500000US47115,"Marion County, Tennessee",2020,28639,1641,1570,1731,1636,1579,1756,1555,1621,1723,1845,2039,2307,2082,1584,1771,897,757,545
0500000US47117,"Marshall County, Tennessee",2020,33708,2002,2388,2061,2289,1665,2195,2293,2104,2196,2199,2240,2094,2552,2080,1382,982,562,424
0500000US47119,"Maury County, Tennessee",2020,94615,6219,5240,6984,5584,4931,6585,6440,6084,6385,5888,5944,6542,6455,4942,4581,2328,1847,1636
0500000US47121,"Meigs County, Tennessee",2020,12237,626,610,778,704,583,664,630,611,799,821,945,938,897,942,756,446,295,192
0500000US47123,"Monroe County, Tennessee",2020,46413,2620,2541,2921,2847,2345,2752,2539,2744,2452,2990,3100,3605,3139,3076,2969,1798,1070,905
0500000US47125,"Montgomery County, Tennessee",2020,204992,17118,15471,14457,13105,17475,21060,17927,15187,12301,11446,10859,9935,9586,7337,4586,3069,1996,2077
0500000US47127,"Moore County, Tennessee",2020,6396,323,415,256,348,381,321,318,343,413,430,440,445,614,428,321,227,172,201
0500000US47129,"Morgan County, Tennessee",2020,21538,1070,914,1382,1191,1355,1512,1383,1507,1229,1565,1611,1424,1522,1391,980,722,438,342
0500000US47131,"Obion County, Tennessee",2020,30343,1736,1586,2060,1966,1608,1843,1540,1789,1967,1809,1990,2371,1896,1880,1617,1176,612,897
0500000US47133,"Overton County, Tennessee",2020,22171,1189,1169,1559,1334,1240,1371,1105,1314,1262,1460,1505,1402,1730,1511,1180,737,624,479
0500000US47135,"Perry County, Tennessee",2020,8020,578,429,481,534,447,460,406,388,514,475,527,570,567,440,522,230,254,198
0500000US47137,"Pickett County, Tennessee",2020,5068,249,441,187,182,155,261,212,189,340,291,383,391,402,340,466,285,194,100
0500000US47139,"Polk County, Tennessee",2020,16807,792,746,1029,930,877,928,863,952,914,1185,1458,1592,1005,1009,1038,850,262,377
0500000US47141,"Putnam County, Tennessee",2020,78542,4543,4167,4809,5711,8154,5573,4665,4216,4780,4606,4838,4172,5173,4264,3463,2459,1517,1432
0500000US47143,"Rhea County, Tennessee",2020,32964,2046,2147,2006,2129,2171,2020,1946,2024,1615,2056,2303,2080,2411,1954,1624,1055,802,575
0500000US47145,"Roane County, Tennessee",2020,53331,2381,2922,2705,3193,2718,2919,2727,2775,2725,3510,3983,3959,4708,3601,3363,2707,1134,1301
0500000US47147,"Robertson County, Tennessee",2020,70982,4450,4561,4954,4514,3860,4691,4554,4892,4196,4927,5029,5466,4457,3790,2632,2114,1172,723
0500000US47149,"Rutherford County, Tennessee",2020,324139,21092,21667,23526,23263,29944,25228,22842,23552,22168,21863,20133,19355,15443,12619,8751,6218,3268,3207
0500000US47151,"Scott County, Tennessee",2020,22020,1355,1276,1642,1503,1147,1424,1214,1625,1264,1397,1482,1543,1443,1177,1050,721,437,320
0500000US47153,"Sequatchie County, Tennessee",2020,14936,743,841,686,1002,721,906,1050,800,869,973,995,1143,1116,1112,738,702,359,180
0500000US47155,"Sevier County, Tennessee",2020,98007,5283,5022,6257,5725,5483,6303,5392,5829,5682,6615,6730,7313,7136,6643,5198,3186,1985,2225
0500000US47157,"Shelby County, Tennessee",2020,936611,65604,62335,68153,61252,63651,73859,65250,61270,55635,58395,57959,57868,58429,45585,32784,21315,12212,15055
0500000US47159,"Smith County, Tennessee",2020,19926,1126,1113,1437,1229,1124,1219,1208,1231,1022,1352,1588,1606,1370,1131,916,518,388,348
0500000US47161,"Stewart County, Tennessee",2020,13553,775,781,783,829,696,856,740,620,919,857,1031,929,1059,950,636,480,363,249
0500000US47163,"Sullivan County, Tennessee",2020,157707,7677,8035,9009,8951,8815,9479,8537,8509,9206,10985,11310,11476,11218,10328,9084,6856,4087,4145
0500000US47165,"Sumner County, Tennessee",2020,187680,11292,13163,11984,11891,10176,11835,11897,12536,12367,13140,12857,12696,11957,10788,7275,5465,2732,3629
0500000US47167,"Tipton County, Tennessee",2020,61562,3648,4043,4593,4563,3356,4029,3629,4445,3632,4090,4275,4881,3480,3032,2481,1531,1153,701
0500000US47169,"Trousdale County, Tennessee",2020,10910,515,726,487,686,705,1299,1262,525,814,637,613,691,496,568,347,280,187,72
0500000US47171,"Unicoi County, Tennessee",2020,17821,670,814,880,926,1025,1120,705,1040,1206,1176,1288,1270,1470,1252,1151,759,530,539
0500000US47173,"Union County, Tennessee",2020,19678,1029,1061,1423,1146,1082,1182,1116,1170,1237,1273,1411,1422,1570,1114,1098,651,443,250
0500000US47175,"Van Buren County, Tennessee",2020,5813,327,229,353,340,270,284,261,297,434,418,385,449,425,429,412,204,172,124
0500000US47177,"Warren County, Tennessee",2020,40971,2455,2719,2616,2722,2367,2535,2464,2512,2622,2579,2710,2791,2750,2137,2027,1469,775,721
0500000US47179,"Washington County, Tennessee",2020,128874,6410,6629,7371,8171,11358,9025,7541,7730,7117,8372,8400,8503,8818,7061,6632,4172,2827,2737
0500000US47181,"Wayne County, Tennessee",2020,16638,783,785,769,787,962,1176,1145,1027,1160,1148,1284,1060,1355,1060,791,647,417,282
0500000US47183,"Weakley County, Tennessee",2020,33377,1682,1990,1620,2700,3833,2095,1571,1670,1872,1863,2068,2191,2106,2059,1370,1238,647,802
0500000US47185,"White County, Tennessee",2020,27087,1628,1647,1683,1527,1386,1685,1503,1467,1724,1708,1856,1601,2187,1661,1492,956,748,628
0500000US47187,"Williamson County, Tennessee",2020,232380,13697,18057,19108,17735,11984,10057,11790,15744,18143,18687,16920,15982,13899,10762,8235,5063,3843,2674
0500000US47189,"Wilson County, Tennessee",2020,140604,8462,9106,9901,8998,7489,7864,8617,9527,9990,10327,9645,9675,9093,8460,5270,3923,2233,2024
0500000US48001,"Anderson County, Texas",2020,57917,3044,3166,2974,2948,3457,4499,4599,5174,4437,4269,4198,3302,3469,2856,2191,1664,979,691
0500000US48003,"Andrews County, Texas",2020,18227,1563,1537,1528,1367,1288,1212,1290,1445,968,1131,939,712,1454,638,422,254,253,226
0500000US48005,"Angelina County, Texas",2020,87119,5814,5503,7114,5923,5434,5856,5405,4755,5679,5171,5604,5687,5090,4428,3691,2293,2035,1637
0500000US48007,"Aransas County, Texas",2020,24220,1143,1391,1150,1539,1186,1038,819,1465,1063,1322,1716,1949,1880,2066,1523,1727,638,605
0500000US48009,"Archer County, Texas",2020,8754,467,510,549,560,476,434,473,464,558,538,617,753,580,587,361,342,240,245
0500000US48011,"Armstrong County, Texas",2020,1950,122,90,168,116,116,71,95,145,101,160,69,147,142,131,124,47,50,56
0500000US48013,"Atascosa County, Texas",2020,50194,3579,3802,3845,3775,3083,3130,3265,3257,3147,3034,2983,3189,2692,2257,2064,967,1109,1016
0500000US48015,"Austin County, Texas",2020,29892,1689,1929,2297,1846,1737,1769,1557,1634,1600,1802,1889,2284,2039,1632,1758,1368,472,590
0500000US48017,"Bailey County, Texas",2020,6916,519,433,547,582,755,160,530,649,477,352,188,416,380,170,291,208,88,171
0500000US48019,"Bandera County, Texas",2020,22770,910,1209,1031,1009,1150,881,801,1002,1099,1458,1668,1966,2390,2018,1753,1261,628,536
0500000US48021,"Bastrop County, Texas",2020,86839,5650,5764,6708,6149,5504,4865,5350,5535,5093,5636,5578,6303,5705,4954,3814,1659,1449,1123
0500000US48023,"Baylor County, Texas",2020,3560,204,256,228,140,205,175,126,142,239,169,193,332,262,301,129,191,183,85
0500000US48025,"Bee County, Texas",2020,32609,1889,2008,1875,1967,2644,2922,2774,2841,2110,2123,1982,2064,1409,1309,996,599,567,530
0500000US48027,"Bell County, Texas",2020,355700,29846,26461,27485,24750,30472,31466,27933,24040,22208,19359,18467,19039,15535,13653,9589,6407,4684,4306
0500000US48029,"Bexar County, Texas",2020,1978826,139109,139232,143066,142230,145418,161183,154755,143791,125359,122719,113805,112889,95854,82816,60314,40138,26798,29350
0500000US48031,"Blanco County, Texas",2020,11733,488,524,652,677,473,463,543,459,825,685,812,1140,979,1050,895,462,267,339
0500000US48033,"Borden County, Texas",2020,653,118,46,26,29,0,53,28,53,10,22,9,18,53,58,89,16,7,18
0500000US48035,"Bosque County, Texas",2020,18428,988,972,1251,1168,815,908,878,1108,776,1014,1154,1376,1422,1492,1145,873,537,551
0500000US48037,"Bowie County, Texas",2020,93622,5965,5905,6515,5799,5863,6575,5997,6476,5817,5619,5850,5886,5720,5114,3879,2951,1776,1915
0500000US48039,"Brazoria County, Texas",2020,368062,25118,27588,27728,25240,21465,24474,27116,28839,25524,25437,23277,24187,18549,15631,11383,6829,4653,5024
0500000US48041,"Brazos County, Texas",2020,226370,13713,13000,12591,22237,43218,20286,15813,14100,11336,10510,9806,10990,7960,7238,5210,3602,2265,2495
0500000US48043,"Brewster County, Texas",2020,9231,456,490,536,415,484,601,634,540,618,470,610,643,640,836,456,370,216,216
0500000US48045,"Briscoe County, Texas",2020,1348,47,80,56,67,81,56,88,86,92,78,102,97,75,67,115,73,62,26
0500000US48047,"Brooks County, Texas",2020,7100,350,541,487,369,893,453,600,392,364,347,274,362,401,486,275,269,70,167
0500000US48049,"Brown County, Texas",2020,37805,1927,2177,2435,2820,2278,2265,2227,2282,2052,2267,2344,2658,2574,2149,2068,1393,815,1074
0500000US48051,"Burleson County, Texas",2020,18237,1035,948,1347,1138,1084,966,998,954,927,964,1258,1430,1305,1076,1295,754,365,393
0500000US48053,"Burnet County, Texas",2020,47548,2450,2349,3345,3309,2411,2430,2229,2900,2482,2619,2757,3662,3792,3454,2933,2097,1308,1021
0500000US48055,"Caldwell County, Texas",2020,42817,2713,2835,2673,3423,3546,2906,2837,2432,2792,2601,2691,2753,2630,2065,1562,850,584,924
0500000US48057,"Calhoun County, Texas",2020,21470,1338,1542,1368,1664,1224,1335,1349,1437,972,1529,1002,1798,1093,1373,766,481,481,718
0500000US48059,"Callahan County, Texas",2020,13959,681,756,1036,885,625,693,919,628,936,833,961,886,1259,866,770,516,296,413
0500000US48061,"Cameron County, Texas",2020,422135,34035,34714,36942,36423,31316,27793,24327,24077,27171,25208,22178,22065,18850,17772,14194,10899,7013,7158
0500000US48063,"Camp County, Texas",2020,12938,914,920,1042,756,860,761,713,752,636,778,745,925,752,725,700,457,242,260
0500000US48065,"Carson County, Texas",2020,5957,404,365,343,484,241,380,329,220,470,315,390,343,462,445,227,203,176,160
0500000US48067,"Cass County, Texas",2020,30002,1713,1867,1932,1934,1596,1414,1531,1446,1773,1846,1965,2208,2078,1835,1895,1386,835,748
0500000US48069,"Castro County, Texas",2020,7561,562,789,474,712,361,420,356,587,498,381,272,471,466,517,219,225,100,151
0500000US48071,"Chambers County, Texas",2020,42571,2877,3296,3578,3437,2405,2518,3029,2750,3309,2891,2845,2536,2094,1736,1523,903,369,475
0500000US48073,"Cherokee County, Texas",2020,52341,3685,3818,3475,3704,3399,3264,3079,3126,2967,3260,3134,3000,3316,3102,2130,1655,1141,1086
0500000US48075,"Childress County, Texas",2020,7219,398,447,375,226,527,981,871,694,260,361,290,363,468,346,160,193,91,168
0500000US48077,"Clay County, Texas",2020,10444,462,523,699,613,521,536,523,541,598,620,655,918,808,699,691,396,352,289
0500000US48079,"Cochran County, Texas",2020,2860,198,202,204,250,126,202,186,164,212,157,113,193,192,145,78,118,80,40
0500000US48081,"Coke County, Texas",2020,3298,151,148,274,155,91,186,123,177,209,189,249,208,219,322,203,167,97,130
0500000US48083,"Coleman County, Texas",2020,8281,475,459,507,562,252,416,395,354,466,485,465,762,644,563,599,490,202,185
0500000US48085,"Collin County, Texas",2020,1006038,62172,72925,78531,72297,57840,60314,68633,78180,81502,81054,70488,63454,48461,38964,30181,19705,11265,10072
0500000US48087,"Collingsworth County, Texas",2020,2939,175,227,240,202,186,86,108,241,227,216,138,167,200,163,158,67,36,102
0500000US48089,"Colorado County, Texas",2020,21357,1395,1542,1335,1663,1035,1015,879,1056,1379,890,1350,1208,1916,1389,1269,839,525,672
0500000US48091,"Comal County, Texas",2020,148921,8504,9127,9948,9398,7973,8032,8707,9170,9051,10048,9913,10273,11588,9629,7212,4475,2840,3033
0500000US48093,"Comanche County, Texas",2020,13597,785,782,927,813,583,846,744,739,649,689,900,1103,771,965,811,699,483,308
0500000US48095,"Concho County, Texas",2020,3018,100,121,182,145,81,205,199,261,140,232,205,295,175,218,171,99,72,117
0500000US48097,"Cooke County, Texas",2020,40428,2751,2472,2733,2638,2350,2563,2371,1955,2503,2275,2589,2653,3130,2345,2058,1168,983,891
0500000US48099,"Coryell County, Texas",2020,75576,5132,4699,4977,4404,8516,7091,6937,6246,4796,4652,3820,3734,2894,2764,1906,1296,940,772
0500000US48101,"Cottle County, Texas",2020,1624,102,118,140,141,57,99,95,116,68,64,101,78,97,116,83,85,34,30
0500000US48103,"Crane County, Texas",2020,4739,392,347,490,466,188,318,213,343,384,220,314,210,196,181,223,147,62,45
0500000US48105,"Crockett County, Texas",2020,3393,168,285,238,162,69,193,382,126,195,136,359,181,310,124,250,102,53,60
0500000US48107,"Crosby County, Texas",2020,5753,374,342,521,474,296,300,358,278,460,235,320,375,362,311,248,329,93,77
0500000US48109,"Culberson County, Texas",2020,2183,211,218,107,105,126,205,96,108,104,130,181,156,102,85,78,63,45,63
0500000US48111,"Dallam County, Texas",2020,7272,720,804,535,484,314,638,416,520,297,543,460,386,323,311,156,138,153,74
0500000US48113,"Dallas County, Texas",2020,2622634,193941,187344,194032,177706,182940,225513,208613,187035,173303,167076,158339,153639,131692,101221,71230,45842,30466,32702
0500000US48115,"Dawson County, Texas",2020,12849,899,842,1053,792,1165,968,903,820,846,657,639,835,534,536,470,402,222,266
0500000US48117,"Deaf Smith County, Texas",2020,18617,1625,1727,1541,1508,1260,1308,1217,1129,1005,974,979,999,950,720,628,423,309,315
0500000US48119,"Delta County, Texas",2020,5277,374,303,246,532,217,241,338,203,299,332,329,348,451,280,331,210,145,98
0500000US48121,"Denton County, Texas",2020,861690,53692,59649,61536,61062,56370,62624,65093,67024,65448,66099,58398,55971,40222,31671,25435,14199,8657,8540
0500000US48123,"DeWitt County, Texas",2020,20217,1272,1363,1139,1267,867,1118,1164,1443,1129,1175,1528,1451,1343,1343,825,774,507,509
0500000US48125,"Dickens County, Texas",2020,2182,118,94,139,131,77,127,82,165,154,130,104,107,225,78,193,133,88,37
0500000US48127,"Dimmit County, Texas",2020,10232,703,673,1088,839,469,637,456,1011,539,444,578,580,449,588,415,368,152,243
0500000US48129,"Donley County, Texas",2020,3317,155,144,261,315,236,199,97,190,160,188,140,201,267,170,252,193,81,68
0500000US48131,"Duval County, Texas",2020,11194,781,622,1041,820,794,764,598,732,575,613,651,915,349,445,601,337,257,299
0500000US48133,"Eastland County, Texas",2020,18289,1056,1151,978,1459,1090,1031,797,1228,891,825,1079,1305,1312,1024,1248,756,581,478
0500000US48135,"Ector County, Texas",2020,162067,14659,14441,12665,11821,11699,14206,13089,11622,9391,8876,8309,8645,7121,4914,4179,2729,1974,1727
0500000US48137,"Edwards County, Texas",2020,1944,85,131,97,211,119,40,97,123,138,182,173,61,18,108,156,132,47,26
0500000US48139,"Ellis County, Texas",2020,179484,11965,12592,14705,13344,11103,11279,11902,11729,12024,12180,11559,12180,9939,8901,5474,4225,2258,2125
0500000US48141,"El Paso County, Texas",2020,836915,62683,59824,66459,63917,69868,67624,58356,52569,51559,49498,45966,45653,40993,33637,24319,17452,12093,14445
0500000US48143,"Erath County, Texas",2020,42226,2498,2390,2437,4516,5830,2972,2218,2759,1678,2083,2325,2337,2311,1937,1455,986,674,820
0500000US48145,"Falls County, Texas",2020,17281,998,1031,1066,916,1072,1073,1189,1069,834,975,1690,1186,944,882,756,669,458,473
0500000US48147,"Fannin County, Texas",2020,35046,1745,1991,2360,2130,2216,2190,2160,2284,2005,2228,2381,2393,2438,1895,1776,1216,802,836
0500000US48149,"Fayette County, Texas",2020,25247,1200,1535,1528,1287,1229,1188,1207,1211,1440,1389,1547,2047,2028,2346,1240,1100,920,805
0500000US48151,"Fisher County, Texas",2020,3827,227,257,225,145,241,257,228,176,204,261,273,259,224,258,200,163,140,89
0500000US48153,"Floyd County, Texas",2020,5782,349,406,521,386,337,342,359,398,292,250,343,338,375,206,299,226,125,230
0500000US48155,"Foard County, Texas",2020,1207,61,25,63,106,67,27,10,75,43,42,80,152,46,48,109,120,78,55
0500000US48157,"Fort Bend County, Texas",2020,790892,53833,59478,65582,58320,45207,44157,51217,59585,61657,59596,51562,48152,44728,35163,23207,14623,7489,7336
0500000US48159,"Franklin County, Texas",2020,10767,612,599,883,755,499,533,674,556,550,565,722,812,655,661,723,417,345,206
0500000US48161,"Freestone County, Texas",2020,19744,1136,1343,1174,1238,959,1110,1433,1240,1346,1100,1129,1424,1188,1418,776,741,569,420
0500000US48163,"Frio County, Texas",2020,20013,1269,1010,1394,1987,1838,2017,1680,1202,1344,1113,976,856,903,749,622,241,516,296
0500000US48165,"Gaines County, Texas",2020,21077,2240,2234,1883,1790,1595,1186,1482,1347,1231,1016,1062,1145,972,535,508,498,177,176
0500000US48167,"Galveston County, Texas",2020,337600,21270,22725,23693,22987,19912,22517,22565,22520,22049,21930,21857,23697,21504,17338,12582,7897,5664,4893
0500000US48169,"Garza County, Texas",2020,6028,209,159,218,394,631,370,258,384,774,601,399,356,353,274,204,191,115,138
0500000US48171,"Gillespie County, Texas",2020,26668,1320,1430,1566,1606,1163,1137,1085,1525,1219,1256,1450,1770,2321,1962,2141,1725,899,1093
0500000US48173,"Glasscock County, Texas",2020,1447,44,21,88,229,130,21,149,123,48,134,71,65,155,51,23,46,39,10
0500000US48175,"Goliad County, Texas",2020,7578,271,581,514,345,489,356,419,466,264,405,551,626,481,762,281,363,251,153
0500000US48177,"Gonzales County, Texas",2020,20828,1535,1316,1827,1488,1203,1296,1230,1302,988,1256,1192,1402,1312,1176,789,616,527,373
0500000US48179,"Gray County, Texas",2020,22063,1566,1557,1577,1351,1397,1405,1565,1686,1339,1290,1298,1583,902,1093,758,743,580,373
0500000US48181,"Grayson County, Texas",2020,133527,8418,8814,9174,8830,8164,8069,7770,8586,7195,7811,8563,9899,8470,7722,6388,3973,2452,3229
0500000US48183,"Gregg County, Texas",2020,123633,8959,8912,8958,8357,8252,8894,8196,8116,6758,7164,7032,7323,7665,6281,4438,3094,2541,2693
0500000US48185,"Grimes County, Texas",2020,28447,1656,1763,1789,1944,1704,1513,1705,1811,1799,1982,1759,2337,1731,1948,1196,786,502,522
0500000US48187,"Guadalupe County, Texas",2020,163030,10076,12007,11359,11886,9902,9936,11108,11984,11173,11092,10675,10324,8737,7678,6160,3733,2976,2224
0500000US48189,"Hale County, Texas",2020,33463,2253,2526,2738,2715,2649,2330,2285,1671,2274,1984,1924,1682,1957,1226,1183,730,545,791
0500000US48191,"Hall County, Texas",2020,3025,121,188,257,251,127,132,156,173,145,198,161,213,237,150,201,160,64,91
0500000US48193,"Hamilton County, Texas",2020,8434,482,524,414,781,271,372,426,413,520,375,487,711,549,532,522,409,158,488
0500000US48195,"Hansford County, Texas",2020,5431,404,493,384,420,382,341,422,273,290,253,332,232,308,316,144,144,125,168
0500000US48197,"Hardeman County, Texas",2020,3958,210,179,242,229,219,150,285,249,245,284,234,203,338,312,230,131,86,132
0500000US48199,"Hardin County, Texas",2020,57356,3684,3947,4011,3700,3155,3573,3629,3176,4199,3418,3699,4131,3353,3408,2435,1938,957,943
0500000US48201,"Harris County, Texas",2020,4680609,350766,341226,354921,321398,316390,380200,373426,351252,317847,303704,277482,267578,233029,183304,124830,81658,50115,51483
0500000US48203,"Harrison County, Texas",2020,66547,4170,4491,5137,4640,3829,4073,3925,3454,4696,3961,4102,4565,4236,4090,2757,1750,1341,1330
0500000US48205,"Hartley County, Texas",2020,5588,315,294,388,210,254,519,531,494,492,332,321,407,208,183,237,233,114,56
0500000US48207,"Haskell County, Texas",2020,5711,247,273,341,479,378,261,306,335,382,332,321,355,357,470,298,199,197,180
0500000US48209,"Hays County, Texas",2020,222827,13667,15411,13754,18482,27093,15881,15448,16131,14162,13433,11840,12063,10950,8855,7226,3892,2421,2118
0500000US48211,"Hemphill County, Texas",2020,3901,249,268,409,347,221,85,202,328,239,344,119,282,220,217,127,57,58,129
0500000US48213,"Henderson County, Texas",2020,81969,4575,4388,5408,4915,4709,4618,4437,3582,5073,4791,5117,5567,6533,5538,4884,3379,2595,1860
0500000US48215,"Hidalgo County, Texas",2020,861137,76992,74953,82330,75178,66070,61746,54337,53524,55164,50732,43313,35945,35503,29462,23854,19022,12443,10569
0500000US48217,"Hill County, Texas",2020,36109,2147,2248,2499,2489,2009,1924,2028,1898,2011,2066,2306,2582,2458,2374,1941,1556,839,734
0500000US48219,"Hockley County, Texas",2020,22986,1545,1376,2026,1994,1671,1582,1481,1499,1277,1199,1263,1455,1292,1048,872,538,367,501
0500000US48221,"Hood County, Texas",2020,60025,3214,3227,3951,3565,2634,3121,3095,3082,3063,3470,3503,4794,4343,4763,3866,2662,2019,1653
0500000US48223,"Hopkins County, Texas",2020,36708,2296,2670,2573,2231,2267,2175,2274,2109,1975,2217,2389,2381,2276,2416,1613,1166,921,759
0500000US48225,"Houston County, Texas",2020,22942,1217,1424,1059,1269,1139,1078,1448,1555,1512,1446,1523,1674,1549,1354,1304,1012,807,572
0500000US48227,"Howard County, Texas",2020,36213,2316,2109,2318,2652,2052,2707,2648,2683,2580,2566,2774,2295,1858,1565,998,1031,460,601
0500000US48229,"Hudspeth County, Texas",2020,4687,203,405,220,349,394,320,472,244,411,220,190,263,347,242,132,150,29,96
0500000US48231,"Hunt County, Texas",2020,96202,6027,5942,6928,7245,6507,6015,5908,5862,5307,6151,6198,6526,6180,5288,3843,2751,1971,1553
0500000US48233,"Hutchinson County, Texas",2020,21105,1344,1730,1265,1706,1105,1222,1407,1300,1295,1123,1256,1474,1380,1402,624,683,284,505
0500000US48235,"Irion County, Texas",2020,1553,64,166,99,102,54,91,85,76,56,97,144,121,116,69,98,38,20,57
0500000US48237,"Jack County, Texas",2020,8888,471,510,575,703,463,621,632,453,720,550,558,509,539,464,416,349,226,129
0500000US48239,"Jackson County, Texas",2020,14822,1012,928,1257,917,777,874,821,1047,796,970,792,1072,874,924,507,510,354,390
0500000US48241,"Jasper County, Texas",2020,35562,2003,2223,2826,2253,1912,1826,2092,2029,1822,2145,2298,2881,2131,2276,1975,1109,942,819
