"state","year","week","visit_date","total_patients","ili_patients","total_population","population_over_65","total_deaths","deaths_over_65"
"Arkansas",2023,37,"2023-09-10",15295,278,NULL,NULL,NULL,NULL
"Arkansas",2023,38,"2023-09-17",15667,255,NULL,NULL,NULL,NULL
"Arkansas",2023,39,"2023-09-24",15373,242,NULL,NULL,NULL,NULL
"Arkansas",2023,40,"2023-10-01",16172,250,NULL,NULL,NULL,NULL
"Arkansas",2023,41,"2023-10-08",15649,293,NULL,NULL,NULL,NULL
"Arkansas",2023,42,"2023-10-15",15030,349,NULL,NULL,NULL,NULL
"Arkansas",2023,43,"2023-10-22",15847,330,NULL,NULL,NULL,NULL
"Arkansas",2023,44,"2023-10-29",14858,381,NULL,NULL,NULL,NULL
"Arkansas",2023,45,"2023-11-05",16402,511,NULL,NULL,NULL,NULL
"Arkansas",2023,46,"2023-11-12",15936,525,NULL,NULL,NULL,NULL
"Arkansas",2023,47,"2023-11-19",14667,490,NULL,NULL,NULL,NULL
"Arkansas",2023,48,"2023-11-26",17062,579,NULL,NULL,NULL,NULL
"Arkansas",2023,49,"2023-12-03",15902,556,NULL,NULL,NULL,NULL
"Arkansas",2023,50,"2023-12-10",15193,632,NULL,NULL,NULL,NULL
"Arkansas",2023,51,"2023-12-17",15441,756,NULL,NULL,NULL,NULL
"Arkansas",2023,52,"2023-12-24",14815,871,NULL,NULL,NULL,NULL
"California",2019,1,"2019-01-01",30557,1021,"23582171","5486041","4468","4003"
"California",2019,2,"2019-01-08",45057,1415,"23582171","5486041","4468","4003"
"California",2019,3,"2019-01-15",46081,1325,"23582171","5486041","4468","4003"
"California",2019,4,"2019-01-22",46179,1267,"23582171","5486041","4468","4003"
"California",2019,5,"2019-01-29",50930,1657,"23582171","5486041","4468","4003"
"California",2019,6,"2019-02-05",49471,1617,"23582171","5486041","4468","4003"
"California",2019,7,"2019-02-12",45746,1726,"23582171","5486041","4468","4003"
"California",2019,8,"2019-02-19",45822,1562,"23582171","5486041","4468","4003"
"California",2019,9,"2019-02-26",51592,1856,"23582171","5486041","4468","4003"
"California",2019,10,"2019-03-05",51181,1804,"23582171","5486041","4468","4003"
"California",2019,11,"2019-03-12",50695,1708,"23582171","5486041","4468","4003"
"California",2019,12,"2019-03-19",48781,1699,"23582171","5486041","4468","4003"
"California",2019,13,"2019-03-26",46258,1371,"23582171","5486041","4468","4003"
"California",2019,14,"2019-04-02",45408,1329,"23582171","5486041","4468","4003"
"California",2019,15,"2019-04-09",48514,1165,"23582171","5486041","4468","4003"
"California",2019,16,"2019-04-16",47547,1084,"23582171","5486041","4468","4003"
"California",2019,17,"2019-04-23",48032,972,"23582171","5486041","4468","4003"
"California",2019,18,"2019-04-30",43294,702,"23582171","5486041","4468","4003"
"California",2019,19,"2019-05-07",42421,771,"23582171","5486041","4468","4003"
"California",2019,20,"2019-05-14",41245,674,"23582171","5486041","4468","4003"
"California",2019,21,"2019-05-21",39908,616,"23582171","5486041","4468","4003"
"California",2019,22,"2019-05-28",36696,620,"23582171","5486041","4468","4003"
"California",2019,23,"2019-06-04",37777,579,"23582171","5486041","4468","4003"
"California",2019,24,"2019-06-11",39331,570,"23582171","5486041","4468","4003"
"California",2019,25,"2019-06-18",37931,474,"23582171","5486041","4468","4003"
"California",2019,26,"2019-06-25",37978,465,"23582171","5486041","4468","4003"
"California",2019,27,"2019-07-02",32753,329,"23582171","5486041","4468","4003"
"California",2019,28,"2019-07-09",38118,343,"23582171","5486041","4468","4003"
"California",2019,29,"2019-07-16",37730,344,"23582171","5486041","4468","4003"
"California",2019,30,"2019-07-23",38376,345,"23582171","5486041","4468","4003"
"California",2019,31,"2019-07-30",37742,315,"23582171","5486041","4468","4003"
"California",2019,32,"2019-08-06",37140,370,"23582171","5486041","4468","4003"
"California",2019,33,"2019-08-13",38076,311,"23582171","5486041","4468","4003"
"California",2019,34,"2019-08-20",39475,310,"23582171","5486041","4468","4003"
"California",2019,35,"2019-08-27",40925,413,"23582171","5486041","4468","4003"
"California",2019,36,"2019-09-03",37765,385,"23582171","5486041","4468","4003"
"California",2019,37,"2019-09-10",42910,480,"23582171","5486041","4468","4003"
"California",2019,38,"2019-09-17",42066,480,"23582171","5486041","4468","4003"
"California",2019,39,"2019-09-24",42728,485,"23582171","5486041","4468","4003"
"California",2019,40,"2019-10-01",56592,770,"23582171","5486041","4468","4003"
"California",2019,41,"2019-10-08",54765,830,"23582171","5486041","4468","4003"
"California",2019,42,"2019-10-15",55023,898,"23582171","5486041","4468","4003"
"California",2019,43,"2019-10-22",56884,988,"23582171","5486041","4468","4003"
"California",2019,44,"2019-10-29",54405,1016,"23582171","5486041","4468","4003"
"California",2019,45,"2019-11-05",57340,1258,"23582171","5486041","4468","4003"
"California",2019,46,"2019-11-12",60644,1481,"23582171","5486041","4468","4003"
"California",2019,47,"2019-11-19",64120,1536,"23582171","5486041","4468","4003"
"California",2019,48,"2019-11-26",43929,1205,"23582171","5486041","4468","4003"
"California",2019,49,"2019-12-03",61456,1693,"23582171","5486041","4468","4003"
"California",2019,50,"2019-12-10",60624,1678,"23582171","5486041","4468","4003"
"California",2019,51,"2019-12-17",57339,1854,"23582171","5486041","4468","4003"
"California",2019,52,"2019-12-24",43414,2040,"23582171","5486041","4468","4003"
"California",2020,1,"2020-01-01",45550,2217,"23741266","5644497","4754","4168"
"California",2020,2,"2020-01-08",62635,2601,"23741266","5644497","4754","4168"
"California",2020,3,"2020-01-15",63636,2738,"23741266","5644497","4754","4168"
"California",2020,4,"2020-01-22",64276,3087,"23741266","5644497","4754","4168"
"California",2020,5,"2020-01-29",67542,3365,"23741266","5644497","4754","4168"
"California",2020,6,"2020-02-05",67139,3394,"23741266","5644497","4754","4168"
"California",2020,7,"2020-02-12",60079,2885,"23741266","5644497","4754","4168"
"California",2020,8,"2020-02-19",61186,2762,"23741266","5644497","4754","4168"
"California",2020,9,"2020-02-26",65377,2765,"23741266","5644497","4754","4168"
"California",2020,10,"2020-03-04",60003,2395,"23741266","5644497","4754","4168"
"California",2020,11,"2020-03-11",54378,2322,"23741266","5644497","4754","4168"
"California",2020,12,"2020-03-18",29945,1474,"23741266","5644497","4754","4168"
"California",2020,13,"2020-03-25",30414,1101,"23741266","5644497","4754","4168"
"California",2020,14,"2020-04-01",28464,739,"23741266","5644497","4754","4168"
"California",2020,15,"2020-04-08",27315,567,"23741266","5644497","4754","4168"
"California",2020,16,"2020-04-15",28999,452,"23741266","5644497","4754","4168"
"California",2020,17,"2020-04-22",30159,388,"23741266","5644497","4754","4168"
"California",2020,18,"2020-04-29",32260,406,"23741266","5644497","4754","4168"
"California",2020,19,"2020-05-06",35456,394,"23741266","5644497","4754","4168"
"California",2020,20,"2020-05-13",33434,379,"23741266","5644497","4754","4168"
"California",2020,21,"2020-05-20",36489,387,"23741266","5644497","4754","4168"
"California",2020,22,"2020-05-27",35131,364,"23741266","5644497","4754","4168"
"California",2020,23,"2020-06-03",38636,325,"23741266","5644497","4754","4168"
"California",2020,24,"2020-06-10",39704,345,"23741266","5644497","4754","4168"
"California",2020,25,"2020-06-17",40789,404,"23741266","5644497","4754","4168"
"California",2020,26,"2020-06-24",41403,550,"23741266","5644497","4754","4168"
"California",2020,27,"2020-07-01",39380,604,"23741266","5644497","4754","4168"
"California",2020,28,"2020-07-08",42606,691,"23741266","5644497","4754","4168"
"California",2020,29,"2020-07-15",41802,649,"23741266","5644497","4754","4168"
"California",2020,30,"2020-07-22",52756,731,"23741266","5644497","4754","4168"
"California",2020,31,"2020-07-29",51116,724,"23741266","5644497","4754","4168"
"California",2020,32,"2020-08-05",50991,603,"23741266","5644497","4754","4168"
"California",2020,33,"2020-08-12",52790,528,"23741266","5644497","4754","4168"
"California",2020,34,"2020-08-19",53443,427,"23741266","5644497","4754","4168"
"California",2020,35,"2020-08-26",53643,435,"23741266","5644497","4754","4168"
"California",2020,36,"2020-09-02",53639,429,"23741266","5644497","4754","4168"
"California",2020,37,"2020-09-09",50448,427,"23741266","5644497","4754","4168"
"California",2020,38,"2020-09-16",55609,436,"23741266","5644497","4754","4168"
"California",2020,39,"2020-09-23",52533,471,"23741266","5644497","4754","4168"
"California",2020,40,"2020-09-30",57454,488,"23741266","5644497","4754","4168"
"California",2020,41,"2020-10-07",64805,676,"23741266","5644497","4754","4168"
"California",2020,42,"2020-10-14",65482,650,"23741266","5644497","4754","4168"
"California",2020,43,"2020-10-21",64493,642,"23741266","5644497","4754","4168"
"California",2020,44,"2020-10-28",63083,729,"23741266","5644497","4754","4168"
"California",2020,45,"2020-11-04",65656,853,"23741266","5644497","4754","4168"
"California",2020,46,"2020-11-11",61193,871,"23741266","5644497","4754","4168"
"California",2020,47,"2020-11-18",68738,1084,"23741266","5644497","4754","4168"
"California",2020,48,"2020-11-25",57501,1125,"23741266","5644497","4754","4168"
"California",2020,49,"2020-12-02",71031,1237,"23741266","5644497","4754","4168"
"California",2020,50,"2020-12-09",67911,1337,"23741266","5644497","4754","4168"
"California",2020,51,"2020-12-16",63460,1267,"23741266","5644497","4754","4168"
"California",2020,52,"2020-12-23",48865,1070,"23741266","5644497","4754","4168"
"California",2021,1,"2021-01-01",61666,1131,"23847658","5669879",NULL,NULL
"California",2021,2,"2021-01-08",62468,975,"23847658","5669879",NULL,NULL
"California",2021,3,"2021-01-15",59791,760,"23847658","5669879",NULL,NULL
"California",2021,4,"2021-01-22",58407,665,"23847658","5669879",NULL,NULL
"California",2021,5,"2021-01-29",61312,646,"23847658","5669879",NULL,NULL
"California",2021,6,"2021-02-05",59763,536,"23847658","5669879",NULL,NULL
"California",2021,7,"2021-02-12",56474,455,"23847658","5669879",NULL,NULL
"California",2021,8,"2021-02-19",61139,516,"23847658","5669879",NULL,NULL
"California",2021,9,"2021-02-26",61206,502,"23847658","5669879",NULL,NULL
"California",2021,10,"2021-03-05",61757,466,"23847658","5669879",NULL,NULL
"California",2021,11,"2021-03-12",62485,462,"23847658","5669879",NULL,NULL
"California",2021,12,"2021-03-19",61821,501,"23847658","5669879",NULL,NULL
"California",2021,13,"2021-03-26",62871,491,"23847658","5669879",NULL,NULL
"California",2021,14,"2021-04-02",65638,516,"23847658","5669879",NULL,NULL
"California",2021,15,"2021-04-09",69569,625,"23847658","5669879",NULL,NULL
"California",2021,16,"2021-04-16",68055,572,"23847658","5669879",NULL,NULL
"California",2021,17,"2021-04-23",65798,614,"23847658","5669879",NULL,NULL
"California",2021,18,"2021-04-30",62760,627,"23847658","5669879",NULL,NULL
"California",2021,19,"2021-05-07",63926,709,"23847658","5669879",NULL,NULL
"California",2021,20,"2021-05-14",60642,670,"23847658","5669879",NULL,NULL
"California",2021,21,"2021-05-21",61942,708,"23847658","5669879",NULL,NULL
"California",2021,22,"2021-05-28",59376,618,"23847658","5669879",NULL,NULL
"California",2021,23,"2021-06-04",65086,717,"23847658","5669879",NULL,NULL
"California",2021,24,"2021-06-11",65446,705,"23847658","5669879",NULL,NULL
"California",2021,25,"2021-06-18",66973,773,"23847658","5669879",NULL,NULL
"California",2021,26,"2021-06-25",63848,805,"23847658","5669879",NULL,NULL
"California",2021,27,"2021-07-02",64304,841,"23847658","5669879",NULL,NULL
"California",2021,28,"2021-07-09",67298,1096,"23847658","5669879",NULL,NULL
"California",2021,29,"2021-07-16",68916,1157,"23847658","5669879",NULL,NULL
"California",2021,30,"2021-07-23",69532,1305,"23847658","5669879",NULL,NULL
"California",2021,31,"2021-07-30",69538,1457,"23847658","5669879",NULL,NULL
"California",2021,32,"2021-08-06",69874,1492,"23847658","5669879",NULL,NULL
"California",2021,33,"2021-08-13",68689,1620,"23847658","5669879",NULL,NULL
"California",2021,34,"2021-08-20",69902,1632,"23847658","5669879",NULL,NULL
"California",2021,35,"2021-08-27",69080,1881,"23847658","5669879",NULL,NULL
"California",2021,36,"2021-09-03",64629,1543,"23847658","5669879",NULL,NULL
"California",2021,37,"2021-09-10",66241,1343,"23847658","5669879",NULL,NULL
"California",2021,38,"2021-09-17",66225,1254,"23847658","5669879",NULL,NULL
"California",2021,39,"2021-09-24",71995,1175,"23847658","5669879",NULL,NULL
"California",2021,40,"2021-10-01",124469,1986,"23847658","5669879",NULL,NULL
"California",2021,41,"2021-10-08",114256,1828,"23847658","5669879",NULL,NULL
"California",2021,42,"2021-10-15",118802,2023,"23847658","5669879",NULL,NULL
"California",2021,43,"2021-10-22",119720,2044,"23847658","5669879",NULL,NULL
"California",2021,44,"2021-10-29",119974,2006,"23847658","5669879",NULL,NULL
"California",2021,45,"2021-11-05",120716,2158,"23847658","5669879",NULL,NULL
"California",2021,46,"2021-11-12",122832,2118,"23847658","5669879",NULL,NULL
"California",2021,47,"2021-11-19",103401,2073,"23847658","5669879",NULL,NULL
"California",2021,48,"2021-11-26",123647,2358,"23847658","5669879",NULL,NULL
"California",2021,49,"2021-12-03",117962,2345,"23847658","5669879",NULL,NULL
"California",2021,50,"2021-12-10",114225,2366,"23847658","5669879",NULL,NULL
"California",2021,51,"2021-12-17",107273,3243,"23847658","5669879",NULL,NULL
"California",2021,52,"2021-12-24",120083,5210,"23847658","5669879",NULL,NULL
"California",2022,1,"2022-01-01",133094,5700,"23881801","5865300",NULL,NULL
"California",2022,2,"2022-01-08",126940,4320,"23881801","5865300",NULL,NULL
"California",2022,3,"2022-01-15",112052,2584,"23881801","5865300",NULL,NULL
"California",2022,4,"2022-01-22",114242,1958,"23881801","5865300",NULL,NULL
"California",2022,5,"2022-01-29",109685,1503,"23881801","5865300",NULL,NULL
"California",2022,6,"2022-02-05",113899,1292,"23881801","5865300",NULL,NULL
"California",2022,7,"2022-02-12",111397,1109,"23881801","5865300",NULL,NULL
"California",2022,8,"2022-02-19",108396,1038,"23881801","5865300",NULL,NULL
"California",2022,9,"2022-02-26",117442,1260,"23881801","5865300",NULL,NULL
"California",2022,10,"2022-03-05",118179,1291,"23881801","5865300",NULL,NULL
"California",2022,11,"2022-03-12",121247,1383,"23881801","5865300",NULL,NULL
"California",2022,12,"2022-03-19",121104,1559,"23881801","5865300",NULL,NULL
"California",2022,13,"2022-03-26",120827,1556,"23881801","5865300",NULL,NULL
"California",2022,14,"2022-04-02",121032,1614,"23881801","5865300",NULL,NULL
"California",2022,15,"2022-04-09",119406,1704,"23881801","5865300",NULL,NULL
"California",2022,16,"2022-04-16",120075,1921,"23881801","5865300",NULL,NULL
"California",2022,17,"2022-04-23",126467,2210,"23881801","5865300",NULL,NULL
"California",2022,18,"2022-04-30",122109,2419,"23881801","5865300",NULL,NULL
"California",2022,19,"2022-05-07",121630,2603,"23881801","5865300",NULL,NULL
"California",2022,20,"2022-05-14",125748,3040,"23881801","5865300",NULL,NULL
"California",2022,21,"2022-05-21",125133,3017,"23881801","5865300",NULL,NULL
"California",2022,22,"2022-05-28",119021,3067,"23881801","5865300",NULL,NULL
"California",2022,23,"2022-06-04",117347,2688,"23881801","5865300",NULL,NULL
"California",2022,24,"2022-06-11",115603,2451,"23881801","5865300",NULL,NULL
"California",2022,25,"2022-06-18",118543,2399,"23881801","5865300",NULL,NULL
"California",2022,26,"2022-06-25",120184,2244,"23881801","5865300",NULL,NULL
"California",2022,27,"2022-07-02",116855,2262,"23881801","5865300",NULL,NULL
"California",2022,28,"2022-07-09",119176,2136,"23881801","5865300",NULL,NULL
"California",2022,29,"2022-07-16",119370,1993,"23881801","5865300",NULL,NULL
"California",2022,30,"2022-07-23",115922,1876,"23881801","5865300",NULL,NULL
"California",2022,31,"2022-07-30",116110,1679,"23881801","5865300",NULL,NULL
"California",2022,32,"2022-08-06",114864,1534,"23881801","5865300",NULL,NULL
"California",2022,33,"2022-08-13",117842,1623,"23881801","5865300",NULL,NULL
"California",2022,34,"2022-08-20",120082,1949,"23881801","5865300",NULL,NULL
"California",2022,35,"2022-08-27",122049,2218,"23881801","5865300",NULL,NULL
"California",2022,36,"2022-09-03",120829,2152,"23881801","5865300",NULL,NULL
"California",2022,37,"2022-09-10",124957,2146,"23881801","5865300",NULL,NULL
"California",2022,38,"2022-09-17",124479,2331,"23881801","5865300",NULL,NULL
"California",2022,39,"2022-09-24",124123,2440,"23881801","5865300",NULL,NULL
"California",2022,40,"2022-10-01",291552,7136,"23881801","5865300",NULL,NULL
"California",2022,41,"2022-10-08",292549,7892,"23881801","5865300",NULL,NULL
"California",2022,42,"2022-10-15",295844,8955,"23881801","5865300",NULL,NULL
"California",2022,43,"2022-10-22",298035,11136,"23881801","5865300",NULL,NULL
"California",2022,44,"2022-10-29",297341,13396,"23881801","5865300",NULL,NULL
"California",2022,45,"2022-11-05",299779,16348,"23881801","5865300",NULL,NULL
"California",2022,46,"2022-11-12",310364,20087,"23881801","5865300",NULL,NULL
"California",2022,47,"2022-11-19",257169,22774,"23881801","5865300",NULL,NULL
"California",2022,48,"2022-11-26",317409,26030,"23881801","5865300",NULL,NULL
"California",2022,49,"2022-12-03",299401,21518,"23881801","5865300",NULL,NULL
"California",2022,50,"2022-12-10",286975,18479,"23881801","5865300",NULL,NULL
"California",2022,51,"2022-12-17",265562,17211,"23881801","5865300",NULL,NULL
"California",2022,52,"2022-12-24",235897,15272,"23881801","5865300",NULL,NULL
"California",2023,1,"2023-01-01",246138,13217,NULL,NULL,NULL,NULL
"California",2023,2,"2023-01-08",282319,10907,NULL,NULL,NULL,NULL
"California",2023,3,"2023-01-15",261539,8614,NULL,NULL,NULL,NULL
"California",2023,4,"2023-01-22",289587,9287,NULL,NULL,NULL,NULL
"California",2023,5,"2023-01-29",294040,10071,NULL,NULL,NULL,NULL
"California",2023,6,"2023-02-05",297899,10583,NULL,NULL,NULL,NULL
"California",2023,7,"2023-02-12",288621,10451,NULL,NULL,NULL,NULL
"California",2023,8,"2023-02-19",258417,10049,NULL,NULL,NULL,NULL
"California",2023,9,"2023-02-26",287181,10152,NULL,NULL,NULL,NULL
"California",2023,10,"2023-03-05",287175,9846,NULL,NULL,NULL,NULL
"California",2023,11,"2023-03-12",284626,9390,NULL,NULL,NULL,NULL
"California",2023,12,"2023-03-19",283809,9337,NULL,NULL,NULL,NULL
"California",2023,13,"2023-03-26",276508,9267,NULL,NULL,NULL,NULL
"California",2023,14,"2023-04-02",267558,8525,NULL,NULL,NULL,NULL
"California",2023,15,"2023-04-09",271461,8204,NULL,NULL,NULL,NULL
"California",2023,16,"2023-04-16",274733,7882,NULL,NULL,NULL,NULL
"California",2023,17,"2023-04-23",283898,7566,NULL,NULL,NULL,NULL
"California",2023,18,"2023-04-30",281054,7901,NULL,NULL,NULL,NULL
"California",2023,19,"2023-05-07",284521,8167,NULL,NULL,NULL,NULL
"California",2023,20,"2023-05-14",286036,8073,NULL,NULL,NULL,NULL
"California",2023,21,"2023-05-21",280464,8133,NULL,NULL,NULL,NULL
"California",2023,22,"2023-05-28",247735,7630,NULL,NULL,NULL,NULL
"California",2023,23,"2023-06-04",269679,7683,NULL,NULL,NULL,NULL
"California",2023,24,"2023-06-11",264161,7081,NULL,NULL,NULL,NULL
"California",2023,25,"2023-06-18",262972,6583,NULL,NULL,NULL,NULL
"California",2023,26,"2023-06-25",262245,6211,NULL,NULL,NULL,NULL
"California",2023,27,"2023-07-02",234268,5465,NULL,NULL,NULL,NULL
"California",2023,28,"2023-07-09",255771,5019,NULL,NULL,NULL,NULL
"California",2023,29,"2023-07-16",257135,4747,NULL,NULL,NULL,NULL
"California",2023,30,"2023-07-23",255817,4587,NULL,NULL,NULL,NULL
"California",2023,31,"2023-07-30",252067,4546,NULL,NULL,NULL,NULL
"California",2023,32,"2023-08-06",254865,4800,NULL,NULL,NULL,NULL
"California",2023,33,"2023-08-13",261416,4994,NULL,NULL,NULL,NULL
"California",2023,34,"2023-08-20",264968,5491,NULL,NULL,NULL,NULL
"California",2023,35,"2023-08-27",274925,6347,NULL,NULL,NULL,NULL
"California",2023,36,"2023-09-03",248268,6181,NULL,NULL,NULL,NULL
"California",2023,37,"2023-09-10",273228,6521,NULL,NULL,NULL,NULL
"California",2023,38,"2023-09-17",266277,6499,NULL,NULL,NULL,NULL
"California",2023,39,"2023-09-24",262887,6530,NULL,NULL,NULL,NULL
"California",2023,40,"2023-10-01",242206,6789,NULL,NULL,NULL,NULL
"California",2023,41,"2023-10-08",277213,7432,NULL,NULL,NULL,NULL
"California",2023,42,"2023-10-15",277580,8890,NULL,NULL,NULL,NULL
"California",2023,43,"2023-10-22",276515,9267,NULL,NULL,NULL,NULL
"California",2023,44,"2023-10-29",273616,10565,NULL,NULL,NULL,NULL
"California",2023,45,"2023-11-05",279729,11832,NULL,NULL,NULL,NULL
"California",2023,46,"2023-11-12",278605,12954,NULL,NULL,NULL,NULL
"California",2023,47,"2023-11-19",225394,11803,NULL,NULL,NULL,NULL
"California",2023,48,"2023-11-26",285716,15889,NULL,NULL,NULL,NULL
"California",2023,49,"2023-12-03",284036,16514,NULL,NULL,NULL,NULL
"California",2023,50,"2023-12-10",285628,18132,NULL,NULL,NULL,NULL
"California",2023,51,"2023-12-17",282722,20745,NULL,NULL,NULL,NULL
"California",2023,52,"2023-12-24",234863,18289,NULL,NULL,NULL,NULL
"Colorado",2019,1,"2019-01-01",37861,2268,"3393141","773706","12","12"
"Colorado",2019,2,"2019-01-08",43398,2277,"3393141","773706","12","12"
